"YEAR","SAMPLE","SERIAL","CBSERIAL","HHWT","CLUSTER","STRATA","GQ","PERNUM","PERWT","NCHILD","NCHLT5","SEX","AGE","MARST","RACE","RACED","HISPAN","HISPAND","EDUC","EDUCD","EMPSTAT","EMPSTATD","INCWAGE","VETSTAT","VETSTATD"
2022,202201,39407,2022000414409,25630.8,2022000394071,250204,1,1,25630.8,0,0,2,48,4,1,100,0,0,8,81,1,10,35000,1,11
2022,202201,39407,2022000414409,25630.8,2022000394071,250204,1,2,23857.6,0,0,1,53,4,1,100,0,0,7,71,1,10,40000,2,20
2022,202201,40052,2022000446617,13540.8,2022000400521,190804,1,1,13379.6,1,0,1,47,1,7,700,1,100,6,61,1,10,70000,1,11
2022,202201,40052,2022000446617,13540.8,2022000400521,190804,1,2,20150.0,1,0,2,45,1,7,700,1,100,2,26,1,10,9000,1,11
2022,202201,40213,2022000454870,6931.6,2022000402131,12804,1,2,7737.6,0,0,1,50,6,1,100,1,100,6,63,1,10,85000,1,11
2022,202201,40213,2022000454870,6931.6,2022000402131,12804,1,3,7415.2,0,0,1,46,6,1,100,1,100,6,63,1,10,70000,1,11
2022,202201,40374,2022000463629,8866.0,2022000403741,60104,1,3,6286.8,0,0,2,50,4,1,100,0,0,6,63,1,10,25000,1,11
2022,202201,40535,2022000470822,16442.4,2022000405351,11304,1,1,16442.4,1,0,2,49,4,1,100,0,0,10,101,1,10,30000,1,11
2022,202201,40535,2022000470822,16442.4,2022000405351,11304,1,2,17732.0,0,0,1,18,6,1,100,0,0,0,2,1,10,2000,1,11
2022,202201,40858,2022000485802,4513.6,2022000408581,80504,1,4,8704.8,1,0,2,43,1,1,100,2,200,11,114,1,10,25000,1,11
2022,202201,41180,2022000501215,14508.0,2022000411801,11904,1,1,14669.2,0,0,2,19,6,1,100,0,0,7,71,1,10,29300,1,11
2022,202201,41180,2022000501215,14508.0,2022000411801,11904,1,2,18538.0,0,0,1,30,6,1,100,0,0,5,50,1,10,40000,1,11
2022,202201,41180,2022000501215,14508.0,2022000411801,11904,1,3,15958.8,0,0,2,18,6,1,100,0,0,6,65,1,10,15000,1,11
2022,202201,41180,2022000501215,14508.0,2022000411801,11904,1,4,16120.0,0,0,2,19,6,1,100,0,0,6,63,1,10,15000,1,11
2022,202201,41341,2022000508541,13702.0,2022000413411,10404,1,1,13540.8,0,0,2,64,6,8,826,0,0,10,101,1,10,0,1,11
2022,202201,41664,2022000524711,16764.8,2022000416641,80304,1,1,16764.8,0,0,1,59,1,1,100,0,0,10,101,1,10,6800,1,11
2022,202201,41986,2022000540278,16120.0,2022000419861,10604,1,1,16120.0,3,0,1,51,1,1,100,0,0,10,101,1,10,124000,1,11
2022,202201,41986,2022000540278,16120.0,2022000419861,10604,1,2,13379.6,3,0,2,44,1,1,100,0,0,11,116,1,10,35000,1,11
2022,202201,42147,2022000547522,10316.8,2022000421471,12304,1,2,11122.8,4,0,2,34,6,9,907,1,100,8,81,1,10,36000,1,11
2022,202201,42147,2022000547522,10316.8,2022000421471,12304,1,8,9994.4,0,0,1,19,6,8,826,1,100,6,65,1,10,11000,1,11
2022,202201,42309,2022000555704,7092.8,2022000423091,80704,1,2,6286.8,2,0,2,61,1,1,100,0,0,8,81,1,10,30000,2,20
2022,202201,42631,2022000572196,15797.6,2022000426311,100004,1,1,15797.6,1,0,2,57,1,1,100,0,0,11,114,1,10,43000,1,11
2022,202201,42631,2022000572196,15797.6,2022000426311,100004,1,3,25792.0,0,0,1,32,6,1,100,0,0,8,81,1,10,28000,1,11
2022,202201,42792,2022000580110,9188.4,2022000427921,10104,1,1,9188.4,2,0,1,49,1,1,100,0,0,7,71,1,10,80000,1,11
2022,202201,42792,2022000580110,9188.4,2022000427921,10104,1,2,8221.2,2,0,2,46,1,7,700,4,413,6,63,1,10,25000,1,11
2022,202201,42792,2022000580110,9188.4,2022000427921,10104,1,3,10155.6,0,0,2,26,6,7,700,4,413,11,114,1,10,50000,1,11
2022,202201,42792,2022000580110,9188.4,2022000427921,10104,1,4,11606.4,0,0,2,18,6,7,700,4,413,5,50,1,10,8000,1,11
2022,202201,42953,2022000587835,14991.6,2022000429531,12404,1,1,15152.8,1,0,2,43,6,3,315,0,0,6,63,1,10,40000,1,11
2022,202201,43115,2022000595880,10155.6,2022000431151,12504,1,1,10316.8,1,0,2,61,4,1,100,0,0,6,65,1,10,29000,1,11
2022,202201,43276,2022000603984,9349.6,2022000432761,50004,1,1,9188.4,0,0,1,58,1,1,100,0,0,10,101,1,10,200000,1,11
2022,202201,43276,2022000603984,9349.6,2022000432761,50004,1,2,8704.8,0,0,2,59,1,1,100,0,0,10,101,1,10,40000,1,11
2022,202201,43437,2022000612308,15475.2,2022000434371,13204,1,1,15475.2,2,0,1,55,1,1,100,0,0,10,101,1,10,82000,1,11
2022,202201,43437,2022000612308,15475.2,2022000434371,13204,1,2,15475.2,2,0,2,47,1,1,100,0,0,10,101,1,10,125000,1,11
2022,202201,43598,2022000620226,9833.2,2022000435981,11904,1,2,11767.6,4,0,1,46,1,8,826,1,100,3,30,1,10,10000,1,11
2022,202201,43598,2022000620226,9833.2,2022000435981,11904,1,3,13702.0,0,0,1,21,6,8,826,1,100,7,71,1,10,33300,1,11
2022,202201,43598,2022000620226,9833.2,2022000435981,11904,1,4,10961.6,0,0,2,19,6,8,826,1,100,6,63,1,10,31200,1,11
2022,202201,43759,2022000628829,36592.4,2022000437591,190804,1,1,36592.4,1,1,1,35,1,1,100,1,100,8,81,1,10,50000,1,11
2022,202201,43759,2022000628829,36592.4,2022000437591,190804,1,2,27887.6,1,1,2,33,1,1,100,1,100,10,101,1,10,70000,1,11
2022,202201,43921,2022000636168,8382.4,2022000439211,13004,1,2,7737.6,0,0,1,65,1,1,100,0,0,10,101,1,10,50000,1,11
2022,202201,44404,2022000658557,27887.6,2022000444041,13304,1,1,27726.4,1,0,1,60,1,7,700,1,100,4,40,1,10,66000,1,11
2022,202201,44404,2022000658557,27887.6,2022000444041,13304,1,3,28048.8,0,0,2,39,6,7,700,1,100,8,81,1,10,52000,1,11
2022,202201,44404,2022000658557,27887.6,2022000444041,13304,1,4,29338.4,0,0,1,41,6,7,700,1,100,6,63,1,10,37000,1,11
2022,202201,44565,2022000666809,19021.6,2022000445651,10504,1,1,19021.6,1,0,1,51,4,4,400,0,0,11,115,1,10,137000,1,11
2022,202201,45049,2022000690339,11606.4,2022000450491,11104,1,1,11606.4,0,0,2,64,4,1,100,0,0,7,71,1,10,75000,1,11
2022,202201,45371,2022000706926,2901.6,2022000453711,190104,1,2,8866.0,0,0,2,34,6,3,354,0,0,6,63,1,10,200,1,11
2022,202201,45533,2022000715542,10800.4,2022000455331,250204,1,1,10961.6,0,0,2,61,5,1,100,0,0,10,101,1,10,78000,1,11
2022,202201,45694,2022000723072,1289.6,2022000456941,70104,1,1,1289.6,0,0,2,64,3,1,100,0,0,2,26,1,10,518000,1,11
2022,202201,46177,2022000747826,23535.2,2022000461771,10404,1,1,23535.2,3,0,2,35,1,1,100,0,0,7,71,1,10,0,1,11
2022,202201,46177,2022000747826,23535.2,2022000461771,10404,1,2,25792.0,3,0,1,39,1,1,100,0,0,8,81,1,10,0,1,11
2022,202201,46339,2022000756370,31756.4,2022000463391,10604,1,1,31756.4,0,0,1,32,6,2,200,0,0,7,71,1,10,25000,1,11
2022,202201,46339,2022000756370,31756.4,2022000463391,10604,1,2,32240.0,0,0,2,32,6,2,200,0,0,6,63,1,10,24000,1,11
2022,202201,46661,2022000772342,4513.6,2022000466611,100004,1,2,4352.4,0,0,1,56,4,3,315,0,0,6,63,1,10,40000,1,11
2022,202201,46983,2022000788759,35464.0,2022000469831,250204,1,1,35625.2,0,0,1,54,1,1,100,0,0,8,81,1,10,88000,2,20
2022,202201,47628,2022000821785,10800.4,2022000476281,11004,1,1,10961.6,0,0,1,55,4,1,100,0,0,10,101,1,10,120000,2,20
2022,202201,48112,2022000845415,25630.8,2022000481121,190804,1,1,25630.8,2,0,1,47,1,8,826,1,100,7,71,1,10,50000,1,11
2022,202201,48112,2022000845415,25630.8,2022000481121,190804,1,2,30789.2,2,0,2,38,1,8,826,1,100,6,63,1,10,30000,1,11
2022,202201,48273,2022000853549,16926.0,2022000482731,190304,1,1,16926.0,0,0,1,38,1,1,100,0,0,8,81,1,10,38000,1,11
2022,202201,48273,2022000853549,16926.0,2022000482731,190304,1,2,11122.8,0,0,2,33,1,6,600,0,0,6,65,1,10,14000,1,11
2022,202201,48434,2022000861386,41589.6,2022000484341,12904,1,2,32562.4,1,0,1,58,4,1,100,0,0,10,101,1,10,90000,1,11
2022,202201,48434,2022000861386,41589.6,2022000484341,12904,1,3,32723.6,0,0,2,55,4,1,100,0,0,6,65,1,10,60000,1,11
2022,202201,48757,2022000878356,24018.8,2022000487571,12804,1,1,23857.6,1,0,1,53,1,1,100,0,0,11,114,1,10,56000,1,11
2022,202201,48757,2022000878356,24018.8,2022000487571,12804,1,2,22406.8,1,0,2,50,1,8,826,4,450,10,101,1,10,52000,1,11
2022,202201,48757,2022000878356,24018.8,2022000487571,12804,1,3,30950.4,0,0,1,25,6,8,826,4,450,7,71,1,10,37400,1,11
2022,202201,49079,2022000894512,20150.0,2022000490791,100004,1,1,20150.0,0,0,1,43,1,1,100,0,0,8,81,1,10,60000,1,11
2022,202201,49079,2022000894512,20150.0,2022000490791,100004,1,2,20794.8,0,0,2,43,1,1,100,0,0,8,81,1,10,70000,1,11
2022,202201,49240,2022000902813,12090.0,2022000492401,11604,1,1,12251.2,0,0,1,30,6,7,700,1,100,10,101,1,10,40000,1,11
2022,202201,49240,2022000902813,12090.0,2022000492401,11604,1,2,10800.4,0,0,2,39,6,7,700,1,100,7,71,1,10,40000,1,11
2022,202201,49401,2022000911327,29660.8,2022000494011,12404,1,1,29660.8,0,0,1,22,6,1,100,0,0,5,50,1,10,48000,1,11
2022,202201,49563,2022000919442,13057.2,2022000495631,110104,1,1,13057.2,1,0,2,36,1,1,100,0,0,11,114,1,10,45000,1,11
2022,202201,49563,2022000919442,13057.2,2022000495631,110104,1,2,8543.6,1,0,1,48,1,8,826,1,100,10,101,1,10,63000,1,11
2022,202201,49724,2022000927006,7092.8,2022000497241,190104,1,1,7092.8,2,0,2,46,1,3,354,0,0,8,81,1,10,10800,1,11
2022,202201,49724,2022000927006,7092.8,2022000497241,190104,1,3,8543.6,3,3,2,24,6,3,354,0,0,7,71,1,10,16300,1,11
2022,202201,49724,2022000927006,7092.8,2022000497241,190104,1,4,10155.6,0,0,1,22,6,3,354,0,0,6,63,1,10,5200,1,11
2022,202201,49724,2022000927006,7092.8,2022000497241,190104,1,5,6770.4,1,0,2,40,6,3,354,0,0,7,71,1,10,10000,1,11
2022,202201,49885,2022000935188,28371.2,2022000498851,11004,1,1,28210.0,0,0,1,22,6,6,680,1,100,1,11,1,10,34000,2,20
2022,202201,50046,2022000943136,10800.4,2022000500461,10704,1,1,10800.4,2,0,1,41,1,4,410,0,0,11,116,1,10,250000,1,11
2022,202201,50369,2022000959311,16442.4,2022000503691,12704,1,1,16442.4,0,0,2,35,6,1,100,1,100,10,101,1,10,49000,1,11
2022,202201,50369,2022000959311,16442.4,2022000503691,12704,1,2,11767.6,0,0,2,34,6,1,100,0,0,10,101,1,10,178000,1,11
2022,202201,50530,2022000967700,13863.2,2022000505301,11804,1,2,19344.0,0,0,1,38,6,2,200,0,0,6,63,1,10,48000,1,11
2022,202201,50691,2022000975982,7092.8,2022000506911,80504,1,1,7092.8,0,0,2,51,6,2,200,0,0,6,63,1,10,51000,1,11
2022,202201,50691,2022000975982,7092.8,2022000506911,80504,1,2,12412.4,0,0,2,62,4,2,200,0,0,7,71,1,10,79000,1,11
2022,202201,51013,2022000991555,14508.0,2022000510131,190404,1,1,14508.0,0,0,1,57,1,1,100,0,0,0,2,1,10,40000,1,11
2022,202201,51013,2022000991555,14508.0,2022000510131,190404,1,2,12573.6,0,0,2,59,1,1,100,0,0,0,2,1,10,23000,1,11
2022,202201,51175,2022000999714,24824.8,2022000511751,11304,1,1,24824.8,2,0,1,59,4,1,100,0,0,10,101,1,10,55000,1,11
2022,202201,51175,2022000999714,24824.8,2022000511751,11304,1,3,30789.2,0,0,2,20,6,1,100,0,0,6,63,1,12,20000,1,11
2022,202201,51336,2022001006193,27726.4,2022000513361,13504,1,1,27726.4,3,0,1,33,1,8,818,0,0,10,101,1,10,65000,1,11
2022,202201,51497,2022001014240,6448.0,2022000514971,90004,1,2,7576.4,0,0,2,61,1,1,100,0,0,10,101,1,10,85000,1,11
2022,202201,51819,2022001029138,6609.2,2022000518191,11004,1,1,6770.4,0,0,2,30,6,1,100,0,0,10,101,1,10,120000,1,11
2022,202201,51981,2022001036562,15314.0,2022000519811,11004,1,1,15314.0,0,0,2,61,4,1,100,0,0,6,63,1,10,50000,1,11
2022,202201,52142,2022001043526,32078.8,2022000521421,11504,1,1,31917.6,0,0,2,31,6,8,830,0,0,6,65,1,10,17500,1,11
2022,202201,52303,2022001052048,72540.0,2022000523031,80504,1,1,72540.0,1,0,2,37,1,8,826,1,100,7,71,1,10,42000,1,11
2022,202201,52303,2022001052048,72540.0,2022000523031,80504,1,2,46264.4,1,0,1,34,1,1,100,0,0,6,63,1,10,65000,1,11
2022,202201,52625,2022001070679,8543.6,2022000526251,250204,1,1,8543.6,0,0,2,54,3,1,100,0,0,7,71,1,10,24000,1,11
2022,202201,52787,2022001078026,59160.4,2022000527871,11104,1,1,58999.2,4,2,1,31,1,1,100,1,100,6,64,1,10,36000,1,11
2022,202201,52948,2022001087538,10316.8,2022000529481,11204,1,1,10316.8,0,0,1,57,1,1,100,0,0,6,63,1,10,66000,1,11
2022,202201,52948,2022001087538,10316.8,2022000529481,11204,1,2,9027.2,0,0,2,62,1,7,700,2,200,7,71,1,10,48000,1,11
2022,202201,53431,2022001113601,11767.6,2022000534311,12604,1,1,11767.6,1,0,2,56,4,1,100,0,0,7,71,1,10,116000,1,11
2022,202201,53431,2022001113601,11767.6,2022000534311,12604,1,2,14830.4,0,0,2,28,6,1,100,0,0,0,2,1,10,25000,1,11
2022,202201,53593,2022001122100,4513.6,2022000535931,50004,1,2,5803.2,0,0,1,61,1,1,100,0,0,7,71,1,10,150000,1,11
2022,202201,53754,2022001130306,4352.4,2022000537541,13004,1,4,4836.0,0,0,1,33,6,1,100,0,0,6,63,1,10,31200,1,11
2022,202201,53915,2022001138557,9349.6,2022000539151,10704,1,1,9510.8,0,0,1,28,6,1,100,0,0,10,101,1,10,83000,1,11
2022,202201,54076,2022001147162,46425.6,2022000540761,13404,1,1,46586.8,0,0,1,36,6,1,100,0,0,8,81,1,10,75000,1,11
2022,202201,54882,2022001187804,7576.4,2022000548821,80704,1,1,7415.2,2,0,1,41,1,8,826,1,100,0,2,1,10,49200,1,11
2022,202201,55043,2022001195634,20472.4,2022000550431,10704,1,1,20472.4,0,0,1,57,1,1,100,0,0,10,101,1,10,105000,1,11
2022,202201,55043,2022001195634,20472.4,2022000550431,10704,1,2,20794.8,0,0,2,57,1,1,100,0,0,10,101,1,10,80000,1,11
2022,202201,55205,2022001203590,34980.4,2022000552051,10904,1,1,35141.6,1,0,2,55,4,8,826,1,100,6,65,1,10,0,1,11
2022,202201,55366,2022001210001,14508.0,2022000553661,190904,1,1,14669.2,2,1,2,37,1,4,400,0,0,11,116,1,10,40000,1,11
2022,202201,55366,2022001210001,14508.0,2022000553661,190904,1,2,9510.8,2,1,1,35,1,4,400,0,0,11,116,1,10,60000,1,11
2022,202201,55688,2022001225115,50455.6,2022000556881,10904,1,1,50455.6,0,0,2,30,6,1,100,1,100,7,71,1,10,37000,1,11
2022,202201,55688,2022001225115,50455.6,2022000556881,10904,1,2,47876.4,1,0,1,63,1,1,100,0,0,6,65,1,10,58000,1,11
2022,202201,56011,2022001240862,13379.6,2022000560111,13404,1,2,13863.2,0,0,1,33,1,1,100,0,0,10,101,1,10,100000,1,11
2022,202201,56172,2022001249358,30466.8,2022000561721,190404,1,1,30466.8,1,1,2,36,1,2,200,0,0,11,115,1,10,518000,1,11
2022,202201,56172,2022001249358,30466.8,2022000561721,190404,1,2,18054.4,1,1,1,39,1,1,100,0,0,11,115,1,10,250000,1,11
2022,202201,56494,2022001265394,19666.4,2022000564941,12804,1,1,19505.2,2,0,2,39,1,1,100,0,0,10,101,1,10,135000,1,11
2022,202201,56494,2022001265394,19666.4,2022000564941,12804,1,2,20150.0,2,0,1,39,1,1,100,0,0,10,101,1,10,150000,1,11
2022,202201,56655,2022001274049,7898.8,2022000566551,190704,1,2,6931.6,1,0,2,48,1,1,100,0,0,7,71,1,10,42000,1,11
2022,202201,56655,2022001274049,7898.8,2022000566551,190704,1,3,9349.6,0,0,2,43,6,1,100,0,0,10,101,1,10,40000,2,20
2022,202201,56817,2022001282295,8866.0,2022000568171,12904,1,1,8866.0,0,0,2,62,1,1,100,0,0,7,71,1,10,55000,1,11
2022,202201,56978,2022001290812,21762.0,2022000569781,10204,1,1,21600.8,3,1,1,36,1,8,826,1,100,6,64,1,10,40000,1,11
2022,202201,56978,2022001290812,21762.0,2022000569781,10204,1,2,18215.6,3,1,2,34,1,1,100,0,0,6,64,1,10,40000,1,11
2022,202201,57139,2022001299068,26598.0,2022000571391,80504,1,1,26759.2,1,0,2,48,1,7,700,1,100,5,50,1,10,25000,1,11
2022,202201,57139,2022001299068,26598.0,2022000571391,80504,1,2,32562.4,1,0,1,50,1,7,700,1,100,6,63,1,10,26000,1,11
2022,202201,57139,2022001299068,26598.0,2022000571391,80504,1,3,50294.4,0,0,1,25,6,8,826,1,100,6,63,1,10,30000,1,11
2022,202201,57300,2022001306604,10639.2,2022000573001,10104,1,2,9349.6,1,0,2,64,1,6,600,0,0,10,101,1,10,25000,1,11
2022,202201,57461,2022001314674,7415.2,2022000574611,250304,1,1,7576.4,0,0,1,53,1,1,100,0,0,8,81,1,10,35000,2,20
2022,202201,57461,2022001314674,7415.2,2022000574611,250304,1,2,7092.8,0,0,2,54,1,1,100,0,0,6,63,1,10,70000,1,11
2022,202201,57623,2022001321905,11445.2,2022000576231,10404,1,1,11445.2,1,0,2,61,4,1,100,0,0,6,64,1,10,12000,1,11
2022,202201,57623,2022001321905,11445.2,2022000576231,10404,1,2,15958.8,0,0,2,27,6,8,826,4,498,7,71,1,10,40000,1,11
2022,202201,57784,2022001330883,20633.6,2022000577841,10104,1,1,20633.6,0,0,2,43,6,1,100,0,0,11,114,1,10,56000,1,11
2022,202201,58106,2022001348036,19505.2,2022000581061,11604,1,1,19505.2,0,0,1,35,1,1,100,0,0,11,114,1,10,97000,1,11
2022,202201,58106,2022001348036,19505.2,2022000581061,11604,1,2,21117.2,0,0,2,28,1,8,826,1,100,10,101,1,10,68000,1,11
2022,202201,58267,2022001355544,11445.2,2022000582671,12204,1,3,10155.6,0,0,1,58,4,1,100,0,0,6,63,1,10,11000,2,20
2022,202201,58590,2022001372384,50939.2,2022000585901,11704,1,1,50939.2,2,1,2,27,6,7,700,1,100,6,63,1,10,40000,1,11
2022,202201,58590,2022001372384,50939.2,2022000585901,11704,1,2,43040.4,2,1,1,35,6,7,700,1,100,6,63,1,10,40000,1,11
2022,202201,58751,2022001380139,8543.6,2022000587511,10404,1,1,8543.6,0,0,2,47,4,1,100,4,498,10,101,1,10,50000,1,11
2022,202201,58912,2022001387994,4352.4,2022000589121,50004,1,1,4352.4,0,0,2,33,6,3,315,0,0,6,61,1,10,1400,1,11
2022,202201,59073,2022001396118,3868.8,2022000590731,100004,1,1,3707.6,0,0,1,63,6,3,315,0,0,8,81,1,10,30000,1,11
2022,202201,59235,2022001403852,8866.0,2022000592351,250204,1,2,12090.0,0,0,2,60,1,1,100,0,0,7,71,1,10,37400,1,11
2022,202201,59557,2022001420280,14346.8,2022000595571,10304,1,1,14508.0,0,0,1,29,6,1,100,0,0,10,101,1,10,150000,1,11
2022,202201,59718,2022001428675,15475.2,2022000597181,10704,1,3,20311.2,0,0,1,38,6,1,100,0,0,8,81,1,10,24000,1,11
2022,202201,59879,2022001436635,16926.0,2022000598791,12204,1,3,14669.2,0,0,1,26,6,1,100,1,100,10,101,1,10,50000,1,11
2022,202201,60041,2022001443651,8221.2,2022000600411,10204,1,1,8221.2,3,1,2,33,4,7,700,4,498,7,71,1,10,34000,1,11
2022,202201,61169,2022010099923,6609.2,2022000611691,130005,4,1,6609.2,0,0,1,21,6,8,802,0,0,7,71,1,10,16500,1,11
2022,202201,61491,2022010128819,3224.0,2022000614911,150205,4,1,3224.0,0,0,1,49,4,2,200,0,0,6,63,1,10,13000,1,11
2022,202201,62136,2022000009086,17732.0,2022000621361,100005,1,1,17570.8,1,1,2,25,6,1,100,0,0,10,101,1,10,31200,1,11
2022,202201,62136,2022000009086,17732.0,2022000621361,100005,1,2,16764.8,1,1,1,25,6,1,100,0,0,7,71,1,10,28500,1,11
2022,202201,62459,2022000046442,10961.6,2022000624591,110005,1,3,12734.8,0,0,1,27,6,1,100,0,0,7,71,1,10,56000,1,11
2022,202201,63103,2022000120188,29499.6,2022000631031,60005,1,1,29499.6,0,0,1,26,6,2,200,0,0,7,71,1,10,51000,1,11
2022,202201,63265,2022000138721,4030.0,2022000632651,120005,1,1,3868.8,0,0,1,53,1,2,200,0,0,0,2,1,10,64000,1,11
2022,202201,63265,2022000138721,4030.0,2022000632651,120005,1,2,1934.4,0,0,2,51,1,2,200,0,0,6,63,1,10,36000,1,11
2022,202201,63426,2022000155574,15958.8,2022000634261,150105,1,1,15958.8,1,0,2,45,1,1,100,0,0,10,101,1,10,15600,1,11
2022,202201,63426,2022000155574,15958.8,2022000634261,150105,1,2,17893.2,1,0,1,48,1,1,100,0,0,10,101,1,10,100000,1,11
2022,202201,63587,2022000174424,7254.0,2022000635871,30005,1,1,7092.8,1,0,2,52,1,1,100,0,0,6,65,1,10,36000,1,11
2022,202201,63909,2022000208185,20956.0,2022000639091,30005,1,1,21117.2,0,0,1,39,6,1,100,0,0,11,114,1,10,40000,1,11
2022,202201,64071,2022000224510,28210.0,2022000640711,60005,1,1,28048.8,0,0,2,45,1,1,100,0,0,6,63,1,10,20000,1,11
2022,202201,64071,2022000224510,28210.0,2022000640711,60005,1,2,20311.2,0,0,1,49,1,1,100,0,0,6,61,1,10,28700,1,11
2022,202201,64715,2022000299639,12412.4,2022000647151,150205,1,1,12412.4,0,0,2,64,4,1,100,0,0,10,101,1,10,42000,1,11
2022,202201,65038,2022000334029,17248.4,2022000650381,150105,1,2,18538.0,1,0,1,62,1,1,100,0,0,11,114,1,10,140000,1,11
2022,202201,65038,2022000334029,17248.4,2022000650381,150105,1,3,16442.4,0,0,1,24,6,1,100,0,0,10,101,1,10,35000,1,11
2022,202201,65199,2022000354014,14185.6,2022000651991,100005,1,1,14185.6,0,0,1,64,5,1,100,0,0,10,101,1,10,116000,1,11
2022,202201,65683,2022000412408,17248.4,2022000656831,10205,1,1,17248.4,1,1,2,32,4,1,100,0,0,10,101,1,10,65000,1,11
2022,202201,66005,2022000448464,9833.2,2022000660051,80005,1,1,9833.2,1,1,2,23,6,1,100,0,0,7,71,1,10,1800,1,11
2022,202201,66166,2022000466819,1450.8,2022000661661,50005,1,3,3062.8,0,0,2,25,6,1,100,0,0,6,64,1,10,15500,1,11
2022,202201,66327,2022000483622,12090.0,2022000663271,150205,1,1,12090.0,0,0,1,52,4,2,200,0,0,10,101,1,10,56000,1,11
2022,202201,66489,2022000499495,9188.4,2022000664891,100005,1,1,9188.4,3,0,2,42,1,1,100,0,0,10,101,1,10,39000,1,11
2022,202201,66489,2022000499495,9188.4,2022000664891,100005,1,2,10155.6,3,0,1,48,1,1,100,0,0,6,63,1,10,60000,1,11
2022,202201,66489,2022000499495,9188.4,2022000664891,100005,1,3,7737.6,0,0,2,19,6,1,100,0,0,6,63,1,10,20000,1,11
2022,202201,66650,2022000516640,38043.2,2022000666501,150105,1,2,41267.2,0,0,1,59,1,1,100,0,0,6,63,1,10,26000,1,11
2022,202201,66811,2022000535281,2579.2,2022000668111,30005,1,1,2740.4,0,0,1,31,6,1,100,0,0,0,2,1,10,10800,1,11
2022,202201,67133,2022000571409,6931.6,2022000671331,50005,1,1,7092.8,1,0,2,45,1,1,100,0,0,11,114,1,10,135000,1,11
2022,202201,67133,2022000571409,6931.6,2022000671331,50005,1,2,5642.0,1,0,1,51,1,1,100,0,0,6,63,1,10,31000,1,13
2022,202201,67295,2022000591646,17409.6,2022000672951,10105,1,2,16926.0,0,0,1,54,1,1,100,0,0,11,114,1,10,426000,1,11
2022,202201,67778,2022000644921,9027.2,2022000677781,60005,1,1,9188.4,1,0,2,41,1,1,100,0,0,7,71,1,10,4000,1,11
2022,202201,67778,2022000644921,9027.2,2022000677781,60005,1,2,9510.8,1,0,1,49,1,1,100,0,0,6,63,1,10,72000,1,11
2022,202201,68262,2022000700425,6125.6,2022000682621,20105,1,1,6125.6,0,0,2,63,1,3,304,0,0,6,64,1,10,0,1,11
2022,202201,68423,2022000721141,2095.6,2022000684231,40005,1,1,2095.6,2,0,1,59,1,1,100,0,0,10,101,1,10,75000,1,11
2022,202201,68423,2022000721141,2095.6,2022000684231,40005,1,2,2579.2,2,0,2,55,1,1,100,0,0,6,63,1,10,120000,1,11
2022,202201,68423,2022000721141,2095.6,2022000684231,40005,1,4,6448.0,0,0,1,22,6,1,100,0,0,10,101,1,10,11000,1,11
2022,202201,68584,2022000736919,10155.6,2022000685841,110005,1,2,7737.6,0,0,2,59,1,1,100,0,0,11,114,1,10,70000,1,11
2022,202201,68745,2022000757573,13702.0,2022000687451,150105,1,1,13702.0,1,0,1,47,1,1,100,0,0,2,26,1,10,18900,1,11
2022,202201,68745,2022000757573,13702.0,2022000687451,150105,1,2,13702.0,1,0,2,38,1,1,100,0,0,7,71,1,10,14700,1,11
2022,202201,69068,2022000795996,10155.6,2022000690681,150105,1,2,12412.4,2,2,1,41,1,2,200,0,0,10,101,1,10,55000,1,11
2022,202201,69068,2022000795996,10155.6,2022000690681,150105,1,5,16603.6,2,2,2,37,1,2,200,0,0,6,64,1,10,5200,1,11
2022,202201,69229,2022000814836,4513.6,2022000692291,130005,1,1,4513.6,0,0,1,28,4,1,100,0,0,6,63,1,10,43000,1,11
2022,202201,69551,2022000854131,9994.4,2022000695511,20105,1,1,9994.4,0,0,2,51,2,1,100,0,0,6,64,1,10,19000,1,11
2022,202201,69713,2022000872776,15152.8,2022000697131,150105,1,2,16281.2,0,0,1,61,1,1,100,0,0,10,101,1,10,18000,2,20
2022,202201,69874,2022000890307,20472.4,2022000698741,40005,1,2,15152.8,0,0,1,51,4,1,100,0,0,6,63,1,10,5200,1,11
2022,202201,70196,2022000931670,31595.2,2022000701961,30005,1,1,31595.2,3,0,2,47,4,1,100,0,0,6,65,1,10,60000,1,11
2022,202201,70357,2022000949916,13863.2,2022000703571,70005,1,1,13863.2,0,0,2,43,4,1,100,0,0,7,71,1,10,39500,1,11
2022,202201,70680,2022000987899,9672.0,2022000706801,90005,1,1,9510.8,2,0,2,43,4,8,801,0,0,6,63,1,10,39000,1,11
2022,202201,70841,2022001007178,11445.2,2022000708411,120005,1,2,18699.2,0,0,1,56,6,1,100,0,0,6,63,1,10,36000,1,11
2022,202201,71325,2022001062781,15797.6,2022000713251,150105,1,1,15958.8,1,1,1,44,4,2,200,0,0,8,81,1,10,62000,1,11
2022,202201,71647,2022001101349,23374.0,2022000716471,30005,1,1,23535.2,2,1,2,33,1,8,826,0,0,10,101,1,10,32900,1,11
2022,202201,71647,2022001101349,23374.0,2022000716471,30005,1,2,34335.6,2,1,1,39,1,8,826,0,0,7,71,1,10,62000,1,11
2022,202201,71808,2022001121720,14991.6,2022000718081,40005,1,1,14991.6,2,1,2,42,1,1,100,0,0,7,71,1,10,44900,1,11
